no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal preference,thermal acceptance,room,co2,air_speed,season,date,time,ta,hr
1,1.0,24.0,185.0,85.0,24.84,2.14,-1.0,1,0.0,202.0,582.0,0.05,winter,2019/1/24,17:30:00,22.7,13.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.0,0,1.0,202.0,424.0,0.03,winter,2019/1/25,8:40:00,23.4,11.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.0,0,1.0,202.0,435.0,0.03,winter,2019/1/25,9:00:00,23.1,10.0
1,1.0,24.0,185.0,85.0,24.84,2.14,-1.0,1,0.0,202.0,449.0,0.07,winter,2019/1/25,9:30:00,22.4,11.0
1,1.0,24.0,185.0,85.0,24.84,2.14,-1.0,1,0.0,202.0,429.0,0.11,winter,2019/1/25,10:00:00,22.1,11.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.0,0,1.0,202.0,541.0,0.03,winter,2019/1/25,10:30:00,24.5,10.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.0,0,1.0,202.0,602.0,0.02,winter,2019/1/25,11:00:00,25.8,10.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.5,0,1.0,202.0,656.0,0.02,winter,2019/1/25,11:30:00,26.4,10.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.0,0,1.0,202.0,669.0,0.02,winter,2019/1/25,12:00:00,26.8,10.0
1,1.0,24.0,185.0,85.0,24.84,2.14,1.2,-1,0.0,202.0,1102.0,0.05,winter,2019/1/25,14:10:00,28.4,11.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.0,0,1.0,202.0,751.0,0.06,winter,2019/1/25,14:30:00,27.0,9.0
1,1.0,24.0,185.0,85.0,24.84,2.14,0.0,0,1.0,202.0,640.0,0.07,winter,2019/1/25,15:00:00,26.1,9.0
1,1.0,24.0,185.0,85.0,24.84,2.14,-0.3,0,1.0,202.0,622.0,0.04,winter,2019/1/25,15:30:00,25.4,8.0
1,1.0,24.0,185.0,85.0,24.84,2.14,-0.5,0,1.0,202.0,545.0,0.08,winter,2019/1/25,16:00:00,24.8,9.0
1,1.0,24.0,185.0,85.0,24.84,2.14,-0.5,0,1.0,202.0,578.0,0.05,winter,2019/1/25,16:30:00,24.9,9.0
1,1.0,24.0,185.0,85.0,24.84,2.14,-1.0,1,1.0,202.0,546.0,0.06,winter,2019/1/25,17:00:00,24.8,8.0
1,1.0,24.0,185.0,85.0,24.84,2.14,-1.0,1,1.0,202.0,593.0,0.1,winter,2019/1/25,17:30:00,24.9,10.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.0,-1,1.0,202.0,593.0,0.1,winter,2019/1/8,8:40:00,20.8,10.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,593.0,0.1,winter,2019/1/8,9:00:00,21.8,10.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,857.0,0.1,winter,2019/1/8,9:30:00,22.8,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,917.0,0.1,winter,2019/1/8,10:00:00,23.5,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,1029.0,0.1,winter,2019/1/8,10:30:00,23.7,18.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,1110.0,0.1,winter,2019/1/8,11:00:00,24.2,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,1206.0,0.1,winter,2019/1/8,11:30:00,24.4,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,1207.0,0.1,winter,2019/1/8,12:00:00,24.6,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,1207.0,0.1,winter,2019/1/8,14:10:00,24.6,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,1207.0,0.1,winter,2019/1/8,14:30:00,24.6,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,1207.0,0.1,winter,2019/1/8,15:00:00,24.6,17.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.3,0,1.0,202.0,625.0,0.1,winter,2019/1/8,15:30:00,23.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.1,winter,2019/1/8,16:00:00,23.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.1,winter,2019/1/8,16:30:00,23.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.1,winter,2019/1/8,17:00:00,23.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.1,winter,2019/1/8,17:30:00,23.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.2,0,1.0,202.0,612.0,0.1,winter,2019/1/9,8:40:00,19.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.11,winter,2019/1/9,9:00:00,20.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.11,winter,2019/1/9,9:30:00,22.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.08,winter,2019/1/9,10:00:00,23.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.07,winter,2019/1/9,10:30:00,24.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.2,0,1.0,202.0,612.0,0.09,winter,2019/1/9,11:00:00,25.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.6,0,1.0,202.0,612.0,0.05,winter,2019/1/9,11:30:00,25.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.0,0,1.0,202.0,612.0,0.01,winter,2019/1/9,12:00:00,26.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/9,14:10:00,23.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.06,winter,2019/1/9,14:30:00,23.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.9,1,1.0,202.0,612.0,0.12,winter,2019/1/9,15:00:00,23.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.11,winter,2019/1/9,15:30:00,23.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.0,winter,2019/1/9,16:00:00,23.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.1,1,-1.0,202.0,612.0,0.02,winter,2019/1/9,16:30:00,23.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.9,1,-1.0,202.0,612.0,0.1,winter,2019/1/9,17:00:00,22.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-2.3,1,-1.0,202.0,612.0,0.1,winter,2019/1/9,17:30:00,21.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,612.0,0.01,winter,2019/1/10,8:40:00,20.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/10,9:00:00,21.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/10,9:30:00,22.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/10,10:00:00,23.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/10,10:30:00,24.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/10,11:00:00,25.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.2,0,1.0,202.0,612.0,0.01,winter,2019/1/10,11:30:00,25.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.01,winter,2019/1/10,12:00:00,26.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/10,14:10:00,24.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/10,14:30:00,23.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.1,0,1.0,202.0,612.0,0.01,winter,2019/1/10,15:00:00,22.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.01,winter,2019/1/10,15:30:00,21.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.9,1,-1.0,202.0,612.0,0.01,winter,2019/1/10,16:00:00,21.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,1,-1.0,202.0,612.0,0.01,winter,2019/1/10,16:30:00,22.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/10,17:00:00,22.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.1,0,1.0,202.0,612.0,0.01,winter,2019/1/10,17:30:00,22.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.0,winter,2019/1/11,8:40:00,22.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/11,9:00:00,22.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/11,9:30:00,22.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.2,0,1.0,202.0,612.0,0.02,winter,2019/1/11,10:00:00,24.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.03,winter,2019/1/11,10:30:00,24.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,612.0,0.1,winter,2019/1/11,11:00:00,24.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.07,winter,2019/1/11,11:30:00,23.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.07,winter,2019/1/11,12:00:00,23.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/11,14:10:00,23.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.06,winter,2019/1/11,14:30:00,23.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.04,winter,2019/1/11,15:00:00,23.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.05,winter,2019/1/11,15:30:00,22.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.08,winter,2019/1/11,16:00:00,21.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.8,1,1.0,202.0,612.0,0.1,winter,2019/1/11,16:30:00,21.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,1,1.0,202.0,612.0,0.0,winter,2019/1/11,17:00:00,21.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.4,1,-1.0,202.0,612.0,0.03,winter,2019/1/11,17:30:00,21.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/14,8:40:00,21.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.1,0,1.0,202.0,612.0,0.05,winter,2019/1/14,9:00:00,22.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.04,winter,2019/1/14,9:30:00,24.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/14,10:00:00,24.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,612.0,0.08,winter,2019/1/14,10:30:00,25.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.2,0,1.0,202.0,612.0,0.02,winter,2019/1/14,11:00:00,25.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,612.0,0.06,winter,2019/1/14,11:30:00,26.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,612.0,0.01,winter,2019/1/14,12:00:00,26.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.01,winter,2019/1/14,14:10:00,25.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/14,14:30:00,25.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.09,winter,2019/1/14,15:00:00,24.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,0,1.0,202.0,612.0,0.05,winter,2019/1/14,15:30:00,23.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,1.0,202.0,612.0,0.01,winter,2019/1/14,16:00:00,22.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.2,1,-1.0,202.0,612.0,0.1,winter,2019/1/14,16:30:00,22.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-2.0,1,-1.0,202.0,612.0,0.1,winter,2019/1/14,17:00:00,22.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.05,winter,2019/1/14,17:30:00,22.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.05,winter,2019/1/15,8:40:00,20.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/15,9:00:00,21.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.2,0,1.0,202.0,612.0,0.04,winter,2019/1/15,9:30:00,21.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/15,10:00:00,22.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.3,0,1.0,202.0,612.0,0.02,winter,2019/1/15,10:30:00,23.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.1,0,1.0,202.0,612.0,0.03,winter,2019/1/15,11:00:00,24.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,612.0,0.02,winter,2019/1/15,11:30:00,25.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.4,0,1.0,202.0,612.0,0.02,winter,2019/1/15,12:00:00,25.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,-1,-1.0,202.0,612.0,0.02,winter,2019/1/15,14:10:00,23.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.07,winter,2019/1/15,14:30:00,22.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,0,1.0,202.0,612.0,0.12,winter,2019/1/15,15:00:00,22.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,0,1.0,202.0,612.0,0.06,winter,2019/1/15,15:30:00,21.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.1,winter,2019/1/15,16:00:00,21.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.1,winter,2019/1/15,16:30:00,21.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.1,winter,2019/1/15,17:00:00,21.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.1,winter,2019/1/15,17:30:00,21.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.5,1,-1.0,202.0,612.0,0.1,winter,2019/1/16,8:40:00,18.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.1,winter,2019/1/16,9:00:00,19.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,1,-1.0,202.0,612.0,0.1,winter,2019/1/16,9:30:00,19.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,1,-1.0,202.0,612.0,0.1,winter,2019/1/16,10:00:00,20.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,1,-1.0,202.0,612.0,0.1,winter,2019/1/16,10:30:00,20.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,11:00:00,21.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,11:30:00,21.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,12:00:00,22.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.0,-1,-1.0,202.0,612.0,0.1,winter,2019/1/16,14:10:00,23.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,14:30:00,23.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,15:00:00,23.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,15:30:00,23.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,16:00:00,24.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,16:30:00,24.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,17:00:00,25.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/16,17:30:00,25.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.03,winter,2019/1/17,8:40:00,20.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,1,1.0,202.0,612.0,0.02,winter,2019/1/17,9:00:00,22.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/17,9:30:00,23.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/17,10:00:00,24.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/17,10:30:00,24.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.01,winter,2019/1/17,11:00:00,25.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.01,winter,2019/1/17,11:30:00,25.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.0,-1,-1.0,202.0,612.0,0.01,winter,2019/1/17,12:00:00,25.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/17,14:10:00,23.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.04,winter,2019/1/17,14:30:00,22.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/17,15:00:00,22.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.05,winter,2019/1/17,15:30:00,22.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,0,1.0,202.0,612.0,0.07,winter,2019/1/17,16:00:00,22.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/17,16:30:00,24.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.0,-1,-1.0,202.0,612.0,0.0,winter,2019/1/17,17:00:00,26.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,2.0,-1,-1.0,202.0,612.0,0.01,winter,2019/1/17,17:30:00,26.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.03,winter,2019/1/18,8:40:00,17.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.03,winter,2019/1/18,9:00:00,17.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.0,winter,2019/1/18,9:30:00,19.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/18,10:00:00,21.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/18,10:30:00,22.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/18,11:00:00,23.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.01,winter,2019/1/18,11:30:00,23.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/18,12:00:00,24.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/18,14:10:00,22.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.04,winter,2019/1/18,14:30:00,23.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.04,winter,2019/1/18,15:00:00,22.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.05,winter,2019/1/18,15:30:00,22.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.04,winter,2019/1/18,16:00:00,22.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/18,16:30:00,22.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.06,winter,2019/1/18,17:00:00,22.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/18,17:30:00,21.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.5,1,-1.0,202.0,612.0,0.03,winter,2019/1/21,8:40:00,21.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.03,winter,2019/1/21,9:00:00,21.1,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/21,9:30:00,22.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/21,10:00:00,23.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/21,10:30:00,24.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/21,11:00:00,25.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/21,11:30:00,26.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.02,winter,2019/1/21,12:00:00,26.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.5,-1,-1.0,202.0,612.0,0.03,winter,2019/1/21,14:10:00,26.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.14,winter,2019/1/21,14:30:00,25.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.1,winter,2019/1/21,15:00:00,24.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.11,winter,2019/1/21,15:30:00,23.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,0,1.0,202.0,612.0,0.08,winter,2019/1/21,16:00:00,23.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.0,1,-1.0,202.0,612.0,0.13,winter,2019/1/21,16:30:00,23.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-1.5,1,-1.0,202.0,612.0,0.1,winter,2019/1/21,17:00:00,22.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-2.0,1,-1.0,202.0,612.0,0.12,winter,2019/1/21,17:30:00,22.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,-0.5,0,0.0,202.0,612.0,0.02,winter,2019/1/22,8:40:00,19.3,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/22,9:00:00,19.5,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/22,9:30:00,21.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.04,winter,2019/1/22,10:00:00,23.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.02,winter,2019/1/22,10:30:00,23.9,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.01,winter,2019/1/22,11:00:00,24.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.5,0,1.0,202.0,612.0,0.02,winter,2019/1/22,11:30:00,25.4,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.8,0,1.0,202.0,612.0,0.01,winter,2019/1/22,12:00:00,25.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.0,-1,-1.0,202.0,612.0,0.03,winter,2019/1/22,14:10:00,25.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,1.0,-1,-1.0,202.0,612.0,0.02,winter,2019/1/22,14:30:00,25.7,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/22,15:00:00,25.6,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.03,winter,2019/1/22,15:30:00,25.2,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/22,16:00:00,25.0,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.05,winter,2019/1/22,16:30:00,24.8,14.0
2,0.0,24.0,167.0,48.0,17.21,1.62,0.0,0,1.0,202.0,612.0,0.01,winter,2019/1/22,17:00:00,23.6,14.0
