,count,male,female,young,old,short,medium,tall,thin,normal,fat,bmi_l,bmi_n,bmi_h,grf_l,grf_n,grf_h,sen_l,sen_n,sen_h,pre_l,pre_n,pre_h,env_l,env_n,env_h,date,time,ta,hr,season,va,ta_diff1,ta_diff2,age_avg,height_avg,weight_avg,bmi_avg,griffith_avg,tsv
3144,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:00:00,23.384,16.37,1,0.8068688006275252,-0.12599999999999767,-0.8669999999999973,22.5,172.1,63.7,21.308999999999997,1.169,1
3145,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:30:00,24.343,16.419999999999995,1,0.43800803556214685,0.9589999999999996,0.833000000000002,22.5,172.1,63.7,21.308999999999997,1.169,1
3146,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,12:00:00,24.235000000000003,16.490000000000002,1,0.42649341993356554,-0.10799999999999699,0.8510000000000026,22.5,172.1,63.7,21.308999999999997,1.169,1
3147,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,14:30:00,23.014000000000003,14.289999999999997,1,0.8598128718636908,-1.221,-1.328999999999997,22.5,172.1,63.7,21.308999999999997,1.169,0
3148,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:00:00,24.6,15.069999999999999,1,0.983766909724259,1.5859999999999985,0.36499999999999844,22.5,172.1,63.7,21.308999999999997,1.169,1
3149,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:30:00,24.482000000000003,15.540000000000001,1,1.0172785888045377,-0.11799999999999855,1.468,22.5,172.1,63.7,21.308999999999997,1.169,1
3150,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:00:00,25.802,15.180000000000003,1,0.16465529447232433,1.3199999999999967,1.2019999999999982,22.5,172.1,63.7,21.308999999999997,1.169,1
3151,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:30:00,25.533,15.48,1,0.6591452956409088,-0.26899999999999835,1.0509999999999984,22.5,172.1,63.7,21.308999999999997,1.169,1
3152,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:00:00,25.354000000000003,15.910000000000002,1,0.42583756887666335,-0.1789999999999985,-0.44799999999999685,22.5,172.1,63.7,21.308999999999997,1.169,1
3153,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:30:00,25.520999999999997,15.910000000000002,1,0.5690111484092645,0.1669999999999945,-0.012000000000004007,22.5,172.1,63.7,21.308999999999997,1.169,1
3154,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,09:00:00,22.275,14.669999999999998,1,0.8816537991702564,0.0,0.0,22.5,172.1,63.7,21.308999999999997,1.169,1
3155,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,09:30:00,22.801,15.38,1,0.29946140180287795,0.5259999999999998,0.0,22.5,172.1,63.7,21.308999999999997,1.169,1
3156,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,10:00:00,24.250999999999998,15.8,1,0.43872583766058043,1.4499999999999993,1.975999999999999,22.5,172.1,63.7,21.308999999999997,1.169,1
3157,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,10:30:00,23.509999999999998,16.230000000000004,1,0.14770623049293183,-0.7409999999999997,0.7089999999999996,22.5,172.1,63.7,21.308999999999997,1.169,1
3158,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:00:00,23.384,16.37,1,0.5672431183901498,-0.12599999999999767,-0.8669999999999973,22.5,172.1,63.7,21.308999999999997,1.169,1
3159,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:30:00,24.343,16.419999999999995,1,0.699922006173704,0.9589999999999996,0.833000000000002,22.5,172.1,63.7,21.308999999999997,1.169,1
3160,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,12:00:00,24.235000000000003,16.490000000000002,1,0.9090271555430389,-0.10799999999999699,0.8510000000000026,22.5,172.1,63.7,21.308999999999997,1.169,1
3161,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,14:30:00,23.014000000000003,14.289999999999997,1,0.01988289424209606,-1.221,-1.328999999999997,22.5,172.1,63.7,21.308999999999997,1.169,0
3162,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:00:00,24.6,15.069999999999999,1,0.10446636202463333,1.5859999999999985,0.36499999999999844,22.5,172.1,63.7,21.308999999999997,1.169,1
3163,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:30:00,24.482000000000003,15.540000000000001,1,0.4882486940935744,-0.11799999999999855,1.468,22.5,172.1,63.7,21.308999999999997,1.169,1
3164,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:00:00,25.802,15.180000000000003,1,0.8969427206841234,1.3199999999999967,1.2019999999999982,22.5,172.1,63.7,21.308999999999997,1.169,1
3165,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:30:00,25.533,15.48,1,0.6275370067586898,-0.26899999999999835,1.0509999999999984,22.5,172.1,63.7,21.308999999999997,1.169,1
3166,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:00:00,25.354000000000003,15.910000000000002,1,0.4491418899606594,-0.1789999999999985,-0.44799999999999685,22.5,172.1,63.7,21.308999999999997,1.169,1
3167,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:30:00,25.520999999999997,15.910000000000002,1,0.7900221775097881,0.1669999999999945,-0.012000000000004007,22.5,172.1,63.7,21.308999999999997,1.169,1
3168,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,09:00:00,22.275,14.669999999999998,1,0.3193876820527166,0.0,0.0,22.5,172.1,63.7,21.308999999999997,1.169,1
3169,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,09:30:00,22.801,15.38,1,1.186138309933642,0.5259999999999998,0.0,22.5,172.1,63.7,21.308999999999997,1.169,1
3170,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,10:00:00,24.250999999999998,15.8,1,0.7054274160279157,1.4499999999999993,1.975999999999999,22.5,172.1,63.7,21.308999999999997,1.169,1
3171,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,10:30:00,23.509999999999998,16.230000000000004,1,1.0377611389427914,-0.7409999999999997,0.7089999999999996,22.5,172.1,63.7,21.308999999999997,1.169,1
3172,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:00:00,23.384,16.37,1,0.4146833096559335,-0.12599999999999767,-0.8669999999999973,22.5,172.1,63.7,21.308999999999997,1.169,1
3173,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:30:00,24.343,16.419999999999995,1,0.13349594438269796,0.9589999999999996,0.833000000000002,22.5,172.1,63.7,21.308999999999997,1.169,1
3174,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,12:00:00,24.235000000000003,16.490000000000002,1,0.8529714244268977,-0.10799999999999699,0.8510000000000026,22.5,172.1,63.7,21.308999999999997,1.169,1
3175,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,14:30:00,23.014000000000003,14.289999999999997,1,0.6171707709410975,-1.221,-1.328999999999997,22.5,172.1,63.7,21.308999999999997,1.169,0
3176,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:00:00,24.6,15.069999999999999,1,0.36120133966560475,1.5859999999999985,0.36499999999999844,22.5,172.1,63.7,21.308999999999997,1.169,1
3177,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:30:00,24.482000000000003,15.540000000000001,1,0.8794190988800589,-0.11799999999999855,1.468,22.5,172.1,63.7,21.308999999999997,1.169,1
3178,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:00:00,25.802,15.180000000000003,1,0.5138687758186224,1.3199999999999967,1.2019999999999982,22.5,172.1,63.7,21.308999999999997,1.169,1
3179,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:30:00,25.533,15.48,1,0.311789965588963,-0.26899999999999835,1.0509999999999984,22.5,172.1,63.7,21.308999999999997,1.169,1
3180,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:00:00,25.354000000000003,15.910000000000002,1,1.0317293722389442,-0.1789999999999985,-0.44799999999999685,22.5,172.1,63.7,21.308999999999997,1.169,1
3181,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:30:00,25.520999999999997,15.910000000000002,1,0.6976463067848463,0.1669999999999945,-0.012000000000004007,22.5,172.1,63.7,21.308999999999997,1.169,1
3182,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,09:00:00,22.275,14.669999999999998,1,1.1385504041204755,0.0,0.0,22.5,172.1,63.7,21.308999999999997,1.169,1
3183,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,09:30:00,22.801,15.38,1,0.10829226612417017,0.5259999999999998,0.0,22.5,172.1,63.7,21.308999999999997,1.169,1
3184,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,10:00:00,24.250999999999998,15.8,1,0.44739526027059945,1.4499999999999993,1.975999999999999,22.5,172.1,63.7,21.308999999999997,1.169,1
3185,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,10:30:00,23.509999999999998,16.230000000000004,1,0.7727351622989148,-0.7409999999999997,0.7089999999999996,22.5,172.1,63.7,21.308999999999997,1.169,1
3186,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:00:00,23.384,16.37,1,0.9248803518316985,-0.12599999999999767,-0.8669999999999973,22.5,172.1,63.7,21.308999999999997,1.169,1
3187,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,11:30:00,24.343,16.419999999999995,1,0.29492727235030836,0.9589999999999996,0.833000000000002,22.5,172.1,63.7,21.308999999999997,1.169,1
3188,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,12:00:00,24.235000000000003,16.490000000000002,1,0.9678556391052862,-0.10799999999999699,0.8510000000000026,22.5,172.1,63.7,21.308999999999997,1.169,1
3189,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,14:30:00,23.014000000000003,14.289999999999997,1,0.02111805252781096,-1.221,-1.328999999999997,22.5,172.1,63.7,21.308999999999997,1.169,0
3190,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:00:00,24.6,15.069999999999999,1,0.3326333456782316,1.5859999999999985,0.36499999999999844,22.5,172.1,63.7,21.308999999999997,1.169,1
3191,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,15:30:00,24.482000000000003,15.540000000000001,1,0.539044245440622,-0.11799999999999855,1.468,22.5,172.1,63.7,21.308999999999997,1.169,1
3192,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:00:00,25.802,15.180000000000003,1,0.47421512917662895,1.3199999999999967,1.2019999999999982,22.5,172.1,63.7,21.308999999999997,1.169,1
3193,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,16:30:00,25.533,15.48,1,0.9497406209638802,-0.26899999999999835,1.0509999999999984,22.5,172.1,63.7,21.308999999999997,1.169,1
3194,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:00:00,25.354000000000003,15.910000000000002,1,0.10596573181377793,-0.1789999999999985,-0.44799999999999685,22.5,172.1,63.7,21.308999999999997,1.169,1
3195,10,1.0,0.6666666666666666,1.0,0.1111111111111111,1.0,0.75,0.75,1.0,0.6,0.4,0.2857142857142857,1.0,0.14285714285714285,0.6,1.0,0.4,0.14285714285714285,1.0,0.2857142857142857,0.8,1.0,0.2,1.0,0.75,0.75,2021/1/10,17:30:00,25.520999999999997,15.910000000000002,1,1.1481973300297477,0.1669999999999945,-0.012000000000004007,22.5,172.1,63.7,21.308999999999997,1.169,1
3196,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,09:00:00,21.824999999999996,14.74,1,0.5742008498778929,0.0,0.0,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3197,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,09:30:00,22.785,15.540000000000001,1,1.019892399909182,0.9600000000000044,0.0,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3198,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,10:00:00,23.37,15.899999999999997,1,0.7458145772012665,0.5850000000000009,1.5450000000000053,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3199,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,10:30:00,23.526999999999997,15.86,1,0.050550615674584874,0.15699999999999648,0.7419999999999973,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3200,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,11:00:00,23.764000000000003,16.160000000000004,1,0.625835522303983,0.23700000000000543,0.3940000000000019,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3201,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,11:30:00,24.093,16.32,1,0.1491847369854409,0.3289999999999971,0.5660000000000025,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3202,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,12:00:00,23.883999999999997,16.380000000000003,1,0.2822240214497714,-0.20900000000000318,0.11999999999999389,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3203,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,14:30:00,24.952999999999996,14.500000000000004,1,0.6024129777801038,1.068999999999999,0.8599999999999959,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,1
3204,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,15:00:00,24.818000000000005,15.16,1,0.47608774383809827,-0.1349999999999909,0.9340000000000082,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,2
3205,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,15:30:00,25.669,15.9,1,0.5647794769835818,0.8509999999999955,0.7160000000000046,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,2
3206,10,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.2,1.0,0.6,0.4,0.16666666666666666,0.5,1.0,2021/1/13,16:00:00,25.857999999999997,16.7,1,0.7014470635745131,0.1889999999999965,1.039999999999992,23.0,169.15,60.2,20.913999999999998,1.2840000000000003,2
